,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,product,responseNo,responseId,responseTimeStamp,ingredient,ingredientType,amount,unit
70,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,10.0,,,,,,Red Bull Energy Drink,5,5,2024-08-11 03:44:05.518395,Vitamin B12,Vitamins,,
71,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,11.0,,,,,,Red Bull Energy Drink,5,5,2024-08-11 03:44:05.518395,Niacin,Vitamins,,
72,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,12.0,,,,,,Red Bull Energy Drink,5,5,2024-08-11 03:44:05.518395,Pantothenic Acid,Vitamins,,
73,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,13.0,,,,,,Red Bull Energy Drink,5,5,2024-08-11 03:44:05.518395,Plain Caramel,Colours,,
74,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,14.0,,,,,,Red Bull Energy Drink,5,5,2024-08-11 03:44:05.518395,Riboflavins,Colours,,
75,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,0.0,,,,,,,Red Bull Energy Drink,6,6,2024-08-11 03:44:37.629466,Water,,,
76,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,1.0,,,,,,,Red Bull Energy Drink,6,6,2024-08-11 03:44:37.629466,Sucrose,,,
77,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,2.0,,,,,,,Red Bull Energy Drink,6,6,2024-08-11 03:44:37.629466,Glucose,,,
78,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,3.0,,,,,,,Red Bull Energy Drink,6,6,2024-08-11 03:44:37.629466,Citric Acid,Acid,,
79,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,4.0,,,,,,,Red Bull Energy Drink,6,6,2024-08-11 03:44:37.629466,Carbon Dioxide,,,
80,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,5.0,,,,,,,Red Bull Energy Drink,6,6,2024-08-11 03:44:37.629466,Taurine,,0.4,%
81,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,6.0,,,,,,,Red Bull Energy Drink,6,6,2024-08-11 03:44:37.629466,Sodium Carbonates,Acidity Regulators,,
82,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,7.0,,,,,,,Red Bull Energy Drink,6,6,2024-08-11 03:44:37.629466,Magnesium Carbonates,Acidity Regulators,,
83,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,8.0,,,,,,,Red Bull Energy Drink,6,6,2024-08-11 03:44:37.629466,Caffeine,,0.03,%
84,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,9.0,,,,,,,Red Bull Energy Drink,6,6,2024-08-11 03:44:37.629466,Vitamin Niacin,Vitamins,,
85,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,10.0,,,,,,,Red Bull Energy Drink,6,6,2024-08-11 03:44:37.629466,Vitamin Pantothenic Acid,Vitamins,,
86,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,11.0,,,,,,,Red Bull Energy Drink,6,6,2024-08-11 03:44:37.629466,Vitamin B6,Vitamins,,
87,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,12.0,,,,,,,Red Bull Energy Drink,6,6,2024-08-11 03:44:37.629466,Vitamin B12,Vitamins,,
88,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,13.0,,,,,,,Red Bull Energy Drink,6,6,2024-08-11 03:44:37.629466,Plain Caramel,Colours,,
89,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,14.0,,,,,,,Red Bull Energy Drink,6,6,2024-08-11 03:44:37.629466,Riboflavins,Colours,,
90,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,0.0,,,,,,,,Red Bull Energy Drink,7,7,2024-08-11 03:44:46.608159,Water,,,
91,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,1.0,,,,,,,,Red Bull Energy Drink,7,7,2024-08-11 03:44:46.608159,Sucrose,,,
92,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,2.0,,,,,,,,Red Bull Energy Drink,7,7,2024-08-11 03:44:46.608159,Glucose,,,
93,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,3.0,,,,,,,,Red Bull Energy Drink,7,7,2024-08-11 03:44:46.608159,Citric Acid,Acid,,
94,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,4.0,,,,,,,,Red Bull Energy Drink,7,7,2024-08-11 03:44:46.608159,Carbon Dioxide,,,
95,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,5.0,,,,,,,,Red Bull Energy Drink,7,7,2024-08-11 03:44:46.608159,Taurine,,0.4,%
96,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,6.0,,,,,,,,Red Bull Energy Drink,7,7,2024-08-11 03:44:46.608159,Sodium Carbonates,Acidity Regulators,,
97,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,7.0,,,,,,,,Red Bull Energy Drink,7,7,2024-08-11 03:44:46.608159,Magnesium Carbonates,Acidity Regulators,,
98,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,8.0,,,,,,,,Red Bull Energy Drink,7,7,2024-08-11 03:44:46.608159,Caffeine,,0.03,%
99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,9.0,,,,,,,,Red Bull Energy Drink,7,7,2024-08-11 03:44:46.608159,Vitamin Niacin,Vitamins,,
100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,10.0,,,,,,,,Red Bull Energy Drink,7,7,2024-08-11 03:44:46.608159,Vitamin Pantothenic Acid,Vitamins,,
101,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,11.0,,,,,,,,Red Bull Energy Drink,7,7,2024-08-11 03:44:46.608159,Vitamin B6,Vitamins,,
102,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,12.0,,,,,,,,Red Bull Energy Drink,7,7,2024-08-11 03:44:46.608159,Vitamin B12,Vitamins,,
103,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,13.0,,,,,,,,Red Bull Energy Drink,7,7,2024-08-11 03:44:46.608159,Plain Caramel,Colours,,
104,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,14.0,,,,,,,,Red Bull Energy Drink,7,7,2024-08-11 03:44:46.608159,Riboflavins,Colours,,
105,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,0.0,,,,,,,,,Red Bull Energy Drink,8,8,2024-08-11 03:44:46.751576,Water,,,
106,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,1.0,,,,,,,,,Red Bull Energy Drink,8,8,2024-08-11 03:44:46.751576,Sucrose,,,
107,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,2.0,,,,,,,,,Red Bull Energy Drink,8,8,2024-08-11 03:44:46.751576,Glucose,,,
108,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,3.0,,,,,,,,,Red Bull Energy Drink,8,8,2024-08-11 03:44:46.751576,Citric Acid,Acid,,
109,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,4.0,,,,,,,,,Red Bull Energy Drink,8,8,2024-08-11 03:44:46.751576,Carbon Dioxide,,,
110,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,5.0,,,,,,,,,Red Bull Energy Drink,8,8,2024-08-11 03:44:46.751576,Taurine,,0.4,%
111,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,6.0,,,,,,,,,Red Bull Energy Drink,8,8,2024-08-11 03:44:46.751576,Sodium Carbonates,Acidity Regulators,,
112,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,7.0,,,,,,,,,Red Bull Energy Drink,8,8,2024-08-11 03:44:46.751576,Magnesium Carbonates,Acidity Regulators,,
113,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,8.0,,,,,,,,,Red Bull Energy Drink,8,8,2024-08-11 03:44:46.751576,Caffeine,,0.03,%
114,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,9.0,,,,,,,,,Red Bull Energy Drink,8,8,2024-08-11 03:44:46.751576,Vitamin Niacin,Vitamins,,
115,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,10.0,,,,,,,,,Red Bull Energy Drink,8,8,2024-08-11 03:44:46.751576,Vitamin Pantothenic Acid,Vitamins,,
116,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,11.0,,,,,,,,,Red Bull Energy Drink,8,8,2024-08-11 03:44:46.751576,Vitamin B6,Vitamins,,
117,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,12.0,,,,,,,,,Red Bull Energy Drink,8,8,2024-08-11 03:44:46.751576,Vitamin B12,Vitamins,,
118,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,13.0,,,,,,,,,Red Bull Energy Drink,8,8,2024-08-11 03:44:46.751576,Plain Caramel,Colours,,
119,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,14.0,,,,,,,,,Red Bull Energy Drink,8,8,2024-08-11 03:44:46.751576,Riboflavins,Colours,,
120,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,0.0,,,,,,,,,,Red Bull Energy Drink,9,9,2024-08-11 03:44:47.429174,Water,,0.0,
121,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,1.0,,,,,,,,,,Red Bull Energy Drink,9,9,2024-08-11 03:44:47.429174,Sucrose,,0.0,
